doctor_id,doctor_name,department_name,doctor_title,h_pro,h_level,create_tme,publish_num
60051857,许德平,中医男科,主任医师,浙江,其他等级,\N,\N
60059997,韩心伟,内科,副主任医师,陕西,二级,2017/11/23 21:29,\N
60070131,李正熙,神经内科,主治医师,上海,三级甲等,2017/11/2 9:23,6
60070288,吕玉荣,中医科,住院医师,辽宁,一级,2017/11/28 13:29,\N
60073697,钟艳,妇科,主治医师,山东,三级非甲等,2018/6/15 17:41,\N
60076330,刘杨清,内科,主治医师,福建,三级甲等,2017/11/23 21:29,\N
60076974,程怀瑾,泌尿男科,主任医师,上海,三级甲等,2017/11/24 16:03,12
60077633,范长秋,呼吸科,主任医师,湖北,三级甲等,2017/11/3 9:31,28
60078065,王大光,皮肤科门诊,主任医师,江苏,三级甲等,2018/3/22 17:59,3
60085833,任智宇,肛肠科,主治医师,四川,二级,2017/10/31 9:30,2
60095689,严德铨,中医科,主治医师,江苏,二级,2017/11/28 13:29,\N
60125348,李学武,脾胃病科,主任医师,陕西,三级甲等,2017/10/23 9:42,306
60137914,孙萍,肿瘤科,副主任医师,河南,三级甲等,2017/11/8 9:17,\N
60140229,孙良慧,全科,医师,山东,一级,2018/3/2 15:32,\N
60140313,廖光林,内科,医师,江西,二级,2017/11/23 21:28,\N
60144650,胡蓉,产科,副主任医师,上海,三级甲等,2018/5/3 9:37,\N
60154715,张慧,内分泌科,住院医师,北京,二级,2017/11/22 9:07,\N
60162690,朱泽兴,骨科,主治医师,北京,三级甲等,2017/10/24 9:38,25
60178081,陈品中,急诊外科,副主任医师,江苏,三级非甲等,2018/6/20 15:39,\N
60183533,张啸,普外科,住院医师,江苏,二级,2017/11/2 9:22,17
60203941,陈鹏亮,泌尿外科,主治医师,广东,三级甲等,2017/10/30 10:01,1
60204564,陈娟芝,病理科,医师,广东,三级甲等,2017/10/31 13:46,\N
60209083,沈弼宇,循环内科,住院医师,黑龙江,三级非甲等,2017/11/1 15:47,1
60215690,白冰,内科,住院医师,陕西,二级,2017/11/28 13:29,\N
60223028,关鹏龙,放射科,住院医师,河北,二级,2017/11/1 9:30,96
6022570,朱新勇,普通外科,副主任医师,北京,三级甲等,2017/9/14 14:08,8
6023493,潘宗奇,内科,副主任医师,广东,三级甲等,2018/3/6 17:01,46
60246512,纪洪彬,医学影像科,主治医师,辽宁,一级,2017/11/2 9:22,\N
60254193,邱婷婷,妇产科,住院医师,江西,三级甲等,2017/11/20 9:18,3
60260197,彭蔚,眼科,主治医师,广东,三级甲等,2017/11/2 9:20,\N
60264296,李沙沙,中医科,主治医师,安徽,三级甲等,2018/4/9 17:46,\N
60278312,刘恒友,心血管内科,主治医师,湖北,三级甲等,2018/2/6 17:51,\N
60292462,甘志明,临床营养科,住院医师,云南,三级甲等,2018/1/2 15:31,\N
60292515,肖兵,神经内科,副主任医师,四川,三级甲等,2018/5/30 18:01,\N
60294024,王立明,普外科,主治医师,江苏,二级,2017/11/10 9:30,18
60303876,杨开颜,皮肤科,主治医师,辽宁,三级甲等,2018/3/16 17:56,7
60304450,黄坚,普通内科,主任医师,江苏,三级甲等,2017/12/4 17:33,\N
60305299,刘伟忠,全科,医师,广西,一级,2018/1/16 21:23,\N
60305904,王乐,全科,主治医师,四川,一级,2018/4/16 9:33,\N
60317532,张普,内科,副主任医师,山东,三级甲等,2017/11/7 13:12,5
60318167,王颖,眼科,主治医师,山东,二级,2017/11/8 17:00,\N
60318329,刘姝伶,肿瘤内科,副主任医师,黑龙江,三级甲等,2017/12/4 17:32,\N
60320915,周南,皮肤科,副主任医师,江苏,三级甲等,2017/11/23 21:29,28
60326402,润明军,皮肤科,主治中医师,四川,二级,2017/11/23 21:29,\N
60328200,梁丽宁,循环内科,住院医师,山东,三级甲等,2017/12/4 16:53,\N
60328268,沙娜,产科,副主任医师,山东,三级甲等,2018/1/2 15:31,\N
60348939,亚尔肯·阿吉,口腔科,医师,新疆,三级甲等,2017/11/27 9:31,\N
60374023,陈晓蓝,儿科,住院医师,广东,二级,2017/12/19 17:41,2
60389022,闫永龙,风湿免疫科,副主任医师,河北,三级甲等,2017/10/25 9:37,5
60391765,李红芳,妇产科,副主任医师,山西,二级,2017/12/15 22:13,95
60392614,陈波斌,血液科,主任医师,上海,三级甲等,2018/6/4 10:23,\N
60393833,徐林,妇产科,副主任医师,安徽,一级,2018/6/15 17:42,\N
60413287,陈挺,普外科,主治医师,江苏,三级非甲等,2017/11/6 9:35,\N
60419666,孙胜海,内儿科,住院医师,山东,一级,2017/12/4 17:33,\N
60430053,陶训勋,关节外科,医师,安徽,三级甲等,2017/11/20 9:19,\N
60437919,李虎,心血管内科,副主任医师,江苏,三级甲等,2018/4/9 17:46,\N
60440882,黄毅祥,甲乳科门诊,主治医师,上海,三级甲等,2018/4/9 17:47,\N
60448163,刘华,神经内科,医师,河南,二级,2017/11/6 9:38,\N
60450542,罗徐,肾病风湿科,副主任医师,湖南,三级甲等,2017/11/3 9:32,2
60450883,刘蓉,超声科,主治医师,四川,二级,2017/10/26 9:41,\N
60451527,杨廷英,理疗科,主治医师,四川,二级,2017/12/4 17:33,\N
60454620,武宁,外科,住院医师,江西,三级甲等,2017/11/10 9:32,\N
60454963,陈合,骨科,住院医师,浙江,其他等级,\N,\N
60455329,闫琦,内科,主治医师,浙江,二级,2018/6/19 17:32,\N
60455865,孙利超,内科,主治医师,山东,二级,2017/11/23 21:27,\N
60459028,陈建伟,耳鼻喉科,主治医师,山东,二级,2017/11/28 13:29,\N
60459310,白维娟,老年病科,主治医师,河北,三级甲等,2017/12/4 17:33,\N
60460549,王波,泌尿外科,主治医师,四川,二级,2017/11/23 21:27,\N
60460707,丁娜,外科,主治医师,河北,二级,2017/12/5 9:51,\N
60460834,昝红娟,妇产科,主任医师,山西,一级,2018/6/13 16:48,\N
60462076,任天丽,风湿科,主任医师,江苏,三级甲等,2017/11/9 9:25,1
60466448,胡为民,神经内科,主任医师,山西,三级甲等,2018/6/21 17:10,\N
60483836,赖金枝,肿瘤科,主治医师,福建,三级甲等,2018/2/27 16:21,1
60484175,尹春方,口腔科,住院医师,北京,一级,2018/1/16 21:25,1
60487809,周柏林,干部医疗科,主治医师,四川,三级非甲等,2017/10/27 9:21,24
60501726,韩跃刚,心血管内科,主任医师,河南,三级甲等,2018/6/11 11:05,\N
60501853,邱光槐,泌尿外科,住院医师,江西,二级,2017/11/13 10:05,70
60502428,丁晓红,肛肠科,副主任中医师,江苏,三级甲等,2018/4/9 17:47,\N
60510962,曾学思,病理科,主任医师,江苏,三级非甲等,2017/12/27 17:26,6
60511180,陆骅,骨科,主任医师,上海,三级甲等,2018/4/9 17:47,\N
60511317,侯剑刚,泌尿科,副主任医师,上海,三级甲等,2018/3/14 9:53,\N
60515512,何刘莉,全科,主治医师,四川,一级,2018/5/30 18:01,\N
60519094,李莉,全科,主治医师,四川,一级,2017/11/28 13:29,\N
60520251,雒大国,儿科,主治医师,四川,三级甲等,2017/11/10 9:30,\N
60529575,翁敏,临床营养科,主任医师,云南,三级甲等,2017/11/1 13:44,3
60532847,薄雪峰,外科,主治医师,山东,二级,2017/11/10 9:30,154
60538064,马小燕,全科,医师,四川,一级,2017/12/12 21:10,\N
60548077,颜歆,普外科,主治医师,江苏,二级,2017/11/2 16:09,32
60571763,张伟,妇产科,主治医师,山东,三级甲等,2017/11/2 9:18,75
60573199,黄春梅,儿科,住院医师,吉林,三级甲等,2017/11/9 9:24,23
60588001,张天宇,耳鼻喉科(特约和特需),主任医师,上海,三级甲等,2018/5/18 9:48,9
60588708,盛长云,内二科,主治医师,山东,二级,2017/12/29 17:29,\N
60591401,李旭涛,外科,副主任医师,山东,二级,2017/11/23 21:28,\N
60595235,朱桂英,耳鼻咽喉科,副主任医师,安徽,三级甲等,2018/6/11 17:52,\N
60598272,曹广霞,特检科,主治医师,山东,三级非甲等,2017/11/17 15:15,71
60615723,曹志华,耳鼻喉科,主治医师,湖南,三级甲等,2017/11/2 9:20,2
60642919,陈巧琳,儿科,住院医师,浙江,三级甲等,2017/11/23 21:28,\N
60649695,成爱玲,内科,主治医师,湖南,二级,2017/11/6 9:36,56
60656717,巩雷,内科,副主任医师,山东,三级甲等,2017/11/17 9:33,76
60666846,黄莹,神经内科,主治医师,广东,三级甲等,2018/1/15 17:47,\N
60682240,顾苏熙,骨科,主治医师,北京,三级非甲等,2017/11/1 13:43,\N
60682834,朱越峰,骨科,副主任医师,上海,三级甲等,2018/1/26 9:46,\N
60699255,牛会彬,骨科,副主任医师,河北,二级,2018/4/8 9:56,\N
60712620,马福春,CT室,住院医师,河北,二级,2017/12/5 9:50,\N
60718734,黄培,男科,住院医师,湖南,三级甲等,2018/5/25 9:25,11
60721620,蒙靖,针灸康复科,主治医师,重庆,二级,2017/11/6 9:34,\N
60732682,王振忠,全科医疗科,主治医师,福建,一级,2018/3/6 17:04,\N
60737108,孟强,胃肠外科,住院医师,山东,二级,2018/1/10 16:44,156
60737424,张碧楚,特诊中心,医师,湖南,三级非甲等,2017/11/3 9:31,1
60755180,方晓亮,儿外科,主治医师,上海,三级甲等,2017/12/27 17:27,23
60755442,任颖,儿科,副主任医师,安徽,三级甲等,2018/3/16 17:56,\N
60755644,桑久华,中医全科,副主任医师,上海,一级,2017/10/30 13:20,\N
60761509,杨秀芳,中医科,副主任医师,山东,三级甲等,2017/11/1 13:43,91
60766958,伍志伟,外科,住院医师,湖北,一级,2018/3/30 9:16,18
60777523,吕丹凤,全科,医师,浙江,一级,2017/11/23 21:28,\N
60777746,孙国勇,内科,主治医师,山东,一级,2018/4/16 9:34,18
60782700,刘飞,心身科,住院医师,上海,三级甲等,2018/3/26 10:04,2
60783431,张燕,妇产科,主治医师,山东,一级,2017/12/11 9:20,2
60784402,吴欢,传统中医科,副主任医师,上海,三级甲等,2017/11/6 9:38,\N
60785681,何雅億,肿瘤科,主治医师,上海,三级甲等,2017/12/27 17:26,2
60786756,王爱林,血管外科,主任医师,黑龙江,三级甲等,2017/12/5 17:07,7
60787751,苏凤金,全科,副主任医师,江苏,二级,2018/3/16 17:56,\N
60788564,吴天林,内科,主治医师,江苏,一级,2018/6/15 9:25,\N
60791000,孙杨,全科,副主任医师,江苏,一级,2018/1/15 17:53,\N
60791565,李超,肝胆外科,住院医师,上海,三级甲等,2018/5/30 17:55,\N
60794511,杨世朋,放疗科,副主任医师,江苏,二级,2017/11/6 9:39,\N
60799687,郭言川,内科,副主任医师,江苏,二级,2018/3/16 17:56,\N
60822970,马宗慧,妇产科,主治医师,山东,一级,2017/11/13 10:08,\N
60825892,朱哨锁,内科,主治医师,安徽,二级,2017/11/23 21:02,\N
60833089,张佳丽,中西医结合妇科,主治医师,四川,三级甲等,2017/12/4 17:33,\N
60840584,江玉霞,外科,主治医师,河北,二级,2017/12/1 17:47,35
60847053,易睿,泌尿外科,副主任医师,江西,其他等级,2017/11/13 9:21,8
60849069,李函,儿科门诊,主治医师,江苏,三级甲等,2017/12/14 14:47,\N
60849301,孙丽娟,临床营养科,住院医师,陕西,三级甲等,2017/11/10 9:32,12
60851468,吴隽,男科,住院医师,江苏,三级甲等,2018/4/19 13:40,\N
60851486,孙志红,影像中心,主治医师,河北,三级非甲等,2017/11/3 9:33,37
60853818,文译笛,临床营养科,主治医师,云南,三级甲等,2017/11/1 15:43,1
60854143,肖虹,妇产科,主任医师,云南,三级甲等,2018/1/2 13:48,1
60855299,王鲲鹏,中医科,医师,河北,一级,2017/11/8 9:16,\N
60856865,乔磊,眼五科,主治医师,新疆,三级甲等,2017/12/11 9:24,40
60857360,王靖宇,内科,医师,河南,一级,2017/11/23 21:03,1
60857361,陶诗沁,皮肤科专家门诊,主任医师,江苏,三级甲等,2018/4/9 17:47,\N
60859578,王少娜,产科,住院医师,陕西,二级,2017/11/1 17:31,\N
60867098,朱建斌,全科,主治医师,江苏,一级,2017/12/1 15:17,\N
60869313,金辉,脊柱外科,副主任医师,浙江,三级甲等,2017/11/23 21:02,\N
60873297,刘涛,男性病外科杂病科,主治医师,湖南,三级甲等,2017/11/6 9:37,\N
60874104,刘荣,泌尿外科,住院医师,湖南,三级甲等,2017/11/6 9:35,\N
60875570,李清光,内科,主治医师,江西,二级,2017/12/4 17:33,\N
60897200,邱学文,外科,住院医师,江西,一级,2017/11/3 9:31,1
60900910,张月美,内科,主任医师,山东,三级非甲等,2017/11/6 9:39,\N
60908093,张月芳,内科,住院医师,山东,一级,2017/12/1 9:29,\N
60908413,胡延立,心血管内科,住院医师,河南,三级甲等,2017/11/7 9:23,\N
60910331,李会丽,眼科,主治医师,河南,二级,2018/1/26 9:46,\N
60912634,谢友舟,整形外科,主治医师,上海,三级甲等,2017/11/23 9:38,6
60912871,王红,妇科,主任医师,上海,三级甲等,2018/2/6 17:52,\N
60913106,杨军,耳鼻咽喉科,主任医师,上海,三级甲等,2018/3/6 16:59,19
60925280,袁芃,肿瘤科,主任医师,北京,三级甲等,2017/11/13 15:46,2
60930023,王常杰,外科,主治医师,河北,二级,2017/12/22 21:04,\N
60949973,刘飞龙,全科,医师,湖南,一级,2017/11/3 9:34,2
60953806,顾敏,口腔科,主治医师,江苏,三级甲等,2017/11/28 9:21,1
60965129,黄晶晶,普外科,住院医师,陕西,三级非甲等,2018/5/11 13:47,1
60967012,张青,神经内科,主治医师,山东,二级,2017/11/21 17:28,1
60967015,赵亮,内科,副主任医师,山东,二级,2017/11/14 16:51,\N
60969654,钱柯,急诊科,主治医师,江苏,二级,2017/11/8 17:01,60
60972418,耿向阳,泌尿外科,住院医师,安徽,三级甲等,2017/11/7 9:23,2
60975058,张鸿,认知睡眠中心,主治医师,广西,三级甲等,2017/11/8 17:02,3
60984366,吕琢,内科,医师,湖北,三级非甲等,2018/3/16 17:56,\N
60985066,赵乐乐,内科,主治医师,山东,三级甲等,2018/3/7 17:27,\N
60985907,张磊,耳鼻喉科,主任医师,江苏,三级甲等,2017/11/6 9:33,1
61000850,胡翠,皮肤科,主治医师,江苏,三级甲等,2017/12/15 22:13,\N
61035683,洪菊香,妇产科,医师,安徽,一级,2017/11/10 9:33,\N
61038024,陈燕,外科,主治医师,河北,二级,2017/12/4 9:18,43
61039671,刁会丰,泌尿外科,主治医师,山东,二级,2017/11/10 9:33,\N
61039878,袁超,副主任专家(皮肤科),副主任医师,上海,三级甲等,2017/11/13 16:39,6
61040757,刘慧英,男性病专科,住院医师,湖南,三级甲等,2017/12/29 17:31,\N
61041825,王巧玲,妇科,住院医师,河北,一级,2017/11/10 10:59,\N
61041885,段传磊,全科科室,医师,河南,一级,2017/11/9 9:24,\N
61043915,程忻,神经内科,副主任医师,上海,三级甲等,2018/4/9 17:47,\N
61051769,胡小花,内科,住院医师,江西,二级,2017/11/7 9:23,\N
61052321,居宝芹,妇产科,主任医师,安徽,三级甲等,2017/11/28 13:42,\N
61052680,于谦,儿科,副主任医师,吉林,二级,2017/12/12 21:13,\N
61053118,董小莉,心血管内科,主治医师,海南,三级甲等,2018/4/13 9:38,\N
61061270,孙超,普外科,住院医师,江苏,二级,2017/11/10 9:34,19
61062060,李庆忠,耳鼻喉科专家,副主任医师,上海,三级甲等,2017/11/10 9:32,7
61066516,罗志华,肿瘤内科,主治医师,四川,二级,2018/6/11 9:54,\N
61091925,杜树学,中医科,住院医师,辽宁,一级,2017/11/13 10:06,\N
61126517,杨平,儿科,主治医师,湖南,二级,2017/11/24 9:22,\N
61128427,陆增生,肝病科,主治医师,浙江,三级甲等,2017/11/7 9:24,\N
61131827,李海,肛肠外科,主治医师,甘肃,二级,2017/11/23 21:03,\N
61136006,严京哲,腹部肿瘤外科,副主任医师,吉林,三级甲等,2017/11/10 9:30,12
61142801,辛衍璞,内科,住院医师,河南,二级,2017/11/10 9:33,\N
61195911,李亚琦,男科,主治医师,山东,二级,2017/11/7 9:23,1
61204842,姜立伟,性病门诊,主治医师,湖南,三级甲等,2017/11/8 9:19,\N
61210476,徐福东,关节科,主任医师,福建,三级非甲等,2017/12/29 17:31,\N
61211770,谢仁武,内科,住院医师,广东,一级,2018/3/9 9:22,4
61213764,柳树立,预防保健科,主治医师,湖南,一级,2017/12/20 14:39,\N
61219867,杨天阳,心外科,住院医师,上海,三级甲等,2017/12/4 9:21,\N
61222763,夏烨,生殖医学科,主治医师,上海,三级甲等,2018/5/28 9:29,6
61223406,郑娟,心血管内科,主任中医师,浙江,其他等级,\N,\N
61227497,崔志军,icu,住院医师,河南,二级,2018/3/14 9:52,62
61229355,冯俊杰,耳鼻咽喉科,主治医师,山东,二级,2017/12/29 17:31,\N
61236524,段键,普通外科,主治医师,云南,三级甲等,2017/11/22 9:08,1
61237442,沈先涛,骨外专科,主任医师,湖北,三级甲等,2018/1/18 13:02,\N
61247032,文钟,风湿免疫科,主治医师,四川,三级甲等,2017/11/10 9:30,1
61250535,王永保,外科,主治医师,安徽,一级,2017/11/8 9:18,1
61260007,唐远勤,内儿科,副主任医师,四川,二级,2017/11/15 9:17,2
61263351,沈勇,预防保健科,副主任医师,江苏,一级,2018/3/9 9:20,19
61279950,鲁富春,骨科,副主任医师,江苏,二级,2018/1/16 21:25,\N
61280311,韩超,口腔修复科,副主任医师,上海,其他等级,\N,\N
61284722,董海涛,心血管内科,住院医师,山东,二级,2017/11/10 9:33,31
61284833,孙琤,肾内科,副主任医师,江苏,三级甲等,2018/4/9 17:47,\N
61286309,龚伟明,性病科,主任医师,上海,三级甲等,2017/11/13 16:35,\N
61301010,李谐,五官科,主治医师,上海,三级甲等,2018/3/16 17:56,\N
61301275,布茂振,内科,副主任医师,山东,二级,2017/12/29 17:32,\N
61302704,张盼,儿科,主治医师,江西,二级,2018/6/19 16:42,\N
61307244,张永生,普外科,住院医师,甘肃,一级,2017/11/8 9:17,4
61310069,赵家友,西区四楼按摩一区,住院医师,广东,三级甲等,2017/11/9 9:24,1
61313307,滕克禹,中医眼科,副主任医师,山东,二级,2017/11/9 9:24,\N
61314316,祝行行,整形美容外科,住院医师,北京,三级甲等,2017/11/10 17:06,\N
61324290,任晨斌,中医科,住院医师,浙江,二级,2018/5/22 9:28,4
61331435,李燕,儿科,主治医师,北京,二级,2017/11/10 9:33,1
61349644,祖志坚,皮肤性病科,副主任医师,湖南,二级,2017/11/10 9:30,3
61358664,韩莎莎,眼科,主治医师,山东,三级甲等,2017/11/10 17:06,\N
61359178,郭香华,康复科,住院医师,广东,二级,2017/11/14 9:18,\N
61367237,郑捷,泌尿科,副主任医师,上海,三级甲等,2018/4/9 17:45,\N
61367454,周鑫莉,肿瘤科,主任医师,上海,三级甲等,2018/5/31 17:44,\N
61367649,周梁,耳鼻喉科(特约和特需),主任医师,上海,三级甲等,2017/11/8 16:39,2
61369400,王小环,助产士门诊,副主任护师,海南,三级甲等,2017/11/13 13:36,\N
61370870,喻静敏,妇产科(副高),副主任医师,浙江,三级非甲等,2017/12/4 9:18,\N
61372985,吴婷婷,肾内科,主治医师,浙江,其他等级,2017/11/16 9:19,\N
61375033,刘杭,助产士门诊,助产士,海南,三级甲等,2018/4/9 17:45,\N
61375262,邱进芳,助产士门诊,助产士,海南,三级甲等,2018/4/9 17:45,\N
61375470,宁宗,急诊科,主任医师,广西,三级甲等,2018/2/23 17:45,5
61375478,刘少坤,儿科,住院医师,湖北,二级,2017/11/13 10:07,1
61375560,陈丽琴,助产士门诊,助产士,海南,三级甲等,2017/11/13 13:36,\N
61377014,王青,助产士门诊,助产士,海南,三级甲等,2018/4/9 17:45,\N
61379724,池艳,生殖医学与遗传中心,主治医师,广西,三级甲等,2017/11/15 17:14,\N
61383783,彭贤亮,中医内科,主治医师,安徽,三级甲等,2017/11/10 9:33,18
61392033,王惠,脑病科,主治医师,江苏,三级甲等,2018/6/13 16:48,\N
61397370,赵蓉,产科门诊,主治医师,北京,三级甲等,2018/5/25 17:04,\N
61397824,王晨曦,普通外科,住院医师,河南,三级非甲等,2017/11/13 10:09,\N
61412591,郭东鸿,关节与骨病外科,住院医师,广东,三级甲等,2018/2/23 9:09,10
61415538,朱海伟,内分泌科,住院医师,辽宁,三级甲等,2017/11/21 9:19,6
61416071,李敏言,妇科,主治医师,浙江,一级,2017/12/29 17:28,6
61416615,张桂燕,内科,主治医师,河北,二级,2017/11/20 9:21,1
61420305,李娟,普内科,主治医师,甘肃,三级甲等,2017/11/10 17:06,75
61423631,张国龙,副主任专家(皮肤科),副主任医师,上海,三级甲等,2017/11/13 16:34,\N
61431437,向代明,内科,副主任医师,湖北,一级,2017/11/23 9:37,\N
61433577,刘石柱,内科,主治医师,河北,三级非甲等,2017/11/27 9:31,\N
61440854,阳金,中医科,住院医师,湖南,三级甲等,2018/1/16 13:36,\N
61441602,许光仓,皮肤科-门诊,副主任医师,江苏,三级甲等,2017/12/5 17:12,2
61444836,李明超,内科,主治医师,湖北,三级甲等,2018/4/9 16:18,\N
61446454,王黎,全科,主治医师,江苏,一级,2018/3/16 17:57,\N
61453834,何佳英,妇一科门诊,副主任医师,浙江,三级甲等,2017/11/20 9:20,\N
61455766,李楠,心内科,主治医师,山东,二级,2017/11/16 17:50,\N
61458402,吴改平,妇产科,主治医师,山东,二级,2017/12/12 21:11,\N
61471479,任晓鸣,中医妇科,主任医师,新疆,二级,2017/11/15 16:49,\N
61479073,夏斯龙,眼科,主治医师,江苏,二级,2017/11/14 16:51,111
61486390,王汝卫,心脑血管内科,主治医师,山东,一级,2017/11/15 9:18,145
61488551,常小妮,B超室,主治医师,陕西,三级甲等,2017/11/15 9:18,\N
61500556,张莉,全科,住院医师,河南,一级,2018/1/17 20:28,\N
61501431,杭妍,内科,主治医师,内蒙古,三级甲等,2018/5/30 17:56,\N
61502341,张国桥,骨科,主治医师,安徽,三级甲等,2017/11/13 16:31,273
61506153,黄立华,神经内科,副主任医师,浙江,三级非甲等,2017/12/11 9:28,12
61521386,宋凡君,皮肤科,住院医师,甘肃,三级甲等,2018/3/26 9:37,9
61549688,张同德,内一科,主治医师,山东,一级,2017/11/17 15:16,152
61559221,陶涛,神经内科,主治医师,四川,三级甲等,2017/11/23 9:38,9
61565609,景子洋,肾病内科,住院医师,海南,三级甲等,2018/1/18 13:03,5
61572628,钱国伟,肿瘤内科,主治医师,上海,三级甲等,2018/5/4 9:17,3
61591730,史郁兴,泌尿外科,副主任医师,江苏,二级,2017/11/16 17:50,18
61601542,王云,儿科,副主任医师,江苏,二级,2017/11/16 9:19,18
61613662,蒋国明,消化内科,副主任医师,江苏,二级,2017/11/16 17:49,18
61639258,柴丽荣,妇产科,副主任医师,黑龙江,二级,2018/1/16 21:26,\N
61646946,耿力,妇产科,副主任医师,云南,三级甲等,2017/12/6 16:41,\N
61651225,李瑞先,口腔科,助理医师,河北,一级,2018/2/27 17:42,\N
61659602,李堂,小儿内科,主任医师,山东,三级甲等,2017/11/22 13:31,\N
61663450,丁晓丽,内科,助理医师,湖北,二级,2017/11/21 17:27,\N
61678855,边永喜,内科,主治医师,陕西,二级,2017/12/5 17:13,8
61681486,池雷,妇科(副),副主任中医师,江苏,三级甲等,2018/4/9 17:45,\N
61682319,付国建,骨科,主治医师,安徽,三级甲等,2017/12/12 16:02,95
61682976,李倩,眼科,主治医师,广东,一级,2017/11/24 14:24,\N
61683040,彭玉平,神经外科,主任医师,广东,三级甲等,2018/4/9 17:45,\N
61685794,李斯展,血液内科,住院医师,辽宁,三级甲等,2017/11/17 15:15,\N
61687482,朱宏,妇产科(一级),副主任医师,黑龙江,三级甲等,2017/11/21 15:57,\N
6168891,徐庄剑,儿科,主任医师,江苏,三级甲等,2018/5/4 13:42,25
6169059,梅举,心胸外科,主任医师,上海,三级甲等,2017/8/17 9:15,36
61716998,杨卧龙,骨科,主治医师,安徽,三级甲等,2018/2/12 21:21,1
61719593,张桂凤,内一科,住院医师,山东,一级,2017/11/20 9:22,49
61719841,武秋娣,口腔科,医师,河北,一级,2017/11/16 17:50,\N
61720117,张明,妇产科,主治医师,山东,二级,2018/1/22 16:39,\N
61720703,孙鹏,正畸科,主治医师,山东,三级甲等,2018/5/30 14:05,\N
61727283,陈杰,不孕不育(男)门诊,主治医师,山东,三级甲等,2017/11/21 17:29,4
61732369,刘建文,产科,主任医师,江苏,三级甲等,2018/3/16 17:57,\N
61733363,徐伟,骨科,住院医师,浙江,三级甲等,2017/11/20 9:19,53
61743996,吴浩泉,妇产科,副主任医师,广东,三级甲等,2017/11/29 16:51,\N
61745988,陈晓雯,妇科门诊,主治医师,浙江,三级甲等,2017/11/16 9:19,5
61747977,杨桂兰,皮肤科门诊,主任医师,甘肃,三级甲等,2017/12/4 9:17,3
61748753,周洪刚,皮肤性病科,主治医师,江苏,二级,2018/1/15 17:49,\N
61750494,李英霞,妇产科,主治医师,山东,一级,2018/1/17 20:27,\N
61751806,李光政,骨科,主治医师,安徽,三级甲等,2017/12/13 17:47,\N
61752296,刘云涛,内分泌科,副主任医师,湖北,三级非甲等,2018/1/17 20:29,\N
61763609,于晓青,妇产科,主治医师,河北,二级,2017/11/20 9:22,80
61775085,陈秀龙,呼吸内科,主治医师,湖北,三级非甲等,2017/11/17 9:34,\N
61785044,王秀梅,妇产科,主治医师,河北,一级,2018/3/15 15:53,50
61797289,苏天福,全科住院部,住院医师,广东,一级,2018/3/15 17:43,\N
61818165,叶万里,【信河】男性科,住院医师,浙江,三级甲等,2017/11/16 17:50,\N
61819999,郄丽萍,儿科门诊,主任医师,内蒙古,三级甲等,2018/4/10 9:26,\N
61820279,何苗,神经外科专科门诊,主治医师,湖北,三级甲等,2017/12/5 17:12,\N
61820798,赵景远,内科,主任医师,河南,二级,2017/12/5 17:13,\N
61822065,刘丽娜,小儿科,住院医师,山东,二级,2017/11/17 15:15,81
61823503,邓俐,皮肤科门诊,主治医师,广东,三级甲等,2017/12/5 17:12,\N
61825605,王晶,功能科和碎石中心,医师,河北,二级,2017/12/5 9:50,\N
61829887,火万琴,皮肤科,住院医师,甘肃,三级甲等,2018/1/17 20:28,\N
61832220,毕富真,超声科,住院医师,河北,二级,2018/2/27 17:51,\N
61832595,姜藜藜,循环内科,主治医师,黑龙江,一级,2018/5/16 13:36,\N
61841169,胡军,骨科,住院医师,四川,二级,2017/12/14 9:38,\N
61845400,杨勇超,普外科,主治医师,山东,二级,2017/11/20 15:49,\N
61846960,赵磊,内科,主治医师,河南,一级,2017/12/5 17:13,\N
61851293,程实,生殖健康科,住院医师,安徽,二级,2017/11/17 9:34,7
61851942,刘念贵,儿科,副主任医师,山东,一级,2017/12/12 21:16,4
61862401,贾志广,内科,住院医师,辽宁,一级,2017/11/24 9:21,\N
61863017,樊文星,肾脏内科,副主任医师,云南,三级甲等,2017/11/16 13:03,\N
61866297,巩法亮,康复医学科,住院医师,山东,二级,2017/12/5 17:13,\N
61868802,杜金,骨科,住院医师,北京,三级甲等,2017/11/17 15:15,4
61874022,李哲,普外肝胆,住院医师,山东,二级,2017/12/5 17:14,\N
61882426,胡爱琴,妇产科,住院医师,江苏,一级,2017/11/27 9:30,33
61885451,罗镧,老年医学科门诊,主任医师,江苏,三级甲等,2017/11/20 9:21,3
61885509,金婷,内分泌科,住院医师,浙江,三级甲等,2018/6/14 17:04,\N
61887007,黄娜,传染病科,住院医师,湖南,二级,2017/11/17 15:15,\N
61890735,孙文海,整复外科,副主任医师,山东,三级甲等,2018/6/6 14:43,\N
61894159,曾艳,心内科,住院医师,湖南,三级甲等,2018/1/12 9:06,\N
61903366,韩亚琴,妇产科,主治医师,江苏,二级,2017/11/24 9:23,2
61910733,程克斌,呼吸科,副主任医师,上海,三级甲等,2018/5/7 9:29,5
61911540,贺秋凤,肝病科,住院医师,四川,三级甲等,2017/12/12 21:10,\N
61915705,李刚,口腔科,主治医师,陕西,二级,2017/11/21 17:28,\N
61921122,李云,皮肤科,住院医师,重庆,三级甲等,2017/11/17 11:09,\N
